z [m],S_e at t_1 - 0.2 ns [m^-3s^-1],div(Gamma_e) at t_1 - 0.2 ns [m^-3s^-1],S_e at t_1 - 0.1 ns [m^-3s^-1],div(Gamma_e) at t_1 - 0.1 ns [m^-3s^-1],S_e at t_1 [m^-3s^-1],div(Gamma_e) at t_1,S_e  at t_1 + 0.1 ns [m^-3s^-1],div(Gamma_e) at t_1 + 0.1 ns [m^-3s^-1],S_e  at t_1 + 0.2 ns [m^-3s^-1],div(Gamma_e) at t_1 + 0.2 ns [m^-3s^-1]
0.00147122859954834,5.97400103288237E25,5.25716095580719E25,1.153469318524E27,1.06881698593497E27,8.20806343108416E27,7.89294578135014E27,2.28190291672945E28,2.24166642874479E28,3.72894816100597E28,3.69529612362385E28
0.00147125709056854,5.89065857639071E25,5.18421147717163E25,1.13407161552459E27,1.05088762938976E27,8.05653911083937E27,7.74738332256675E27,2.23835688084364E28,2.19890624284744E28,3.65739241242409E28,3.6243986338377E28
0.00147128570079803,5.80847736273427E25,5.11227372044232E25,1.11499987542629E27,1.03325897362083E27,7.90781248360872E27,7.6045049354434E27,2.1956417709589E28,2.15696170926094E28,3.58720943331718E28,3.55486087501049E28
0.00147131431102753,5.7274413848063E25,5.04133349750191E25,1.09624874312431E27,1.01592601276934E27,7.7618295326829E27,7.46426125988364E27,2.15374194085598E28,2.11581699550152E28,3.51837351918221E28,3.48665788769722E28
0.00147134292125702,5.64753499929793E25,4.97137662023306E25,1.07781274709851E27,9.98883624561131E26,7.61854136362672E27,7.3266034014523E27,2.11264155805111E28,2.0754573866725E28,3.45085822045803E28,3.41976284980774E28
0.00147137141227722,5.56874183530454E25,4.90239035570994E25,1.05968664865941E27,9.82127035968006E26,7.47789721935988E27,7.19148386269808E27,2.07232553511858E28,2.03586742281914E28,3.38463857769966E28,3.35415154695511E28
0.00147140002250671,5.491046977113E25,4.83436087961309E25,1.04186520911753E27,9.6565141575411E26,7.33984960243106E27,7.05885654315352E27,2.03277859836817E28,1.99703257530928E28,3.3196896314621E28,3.2897986471653E28
0.00147142851352692,5.41457848157734E25,4.76740569865797E25,1.02437334135175E27,9.49480046983808E26,7.20452051609755E27,6.92884484305978E27,1.99401173740625E28,1.95896327495575E28,3.25598157942295E28,3.22667509317398E28
0.00147145712375641,5.33917445864063E25,4.70137674710713E25,1.00717495661229E27,9.33579460252076E26,7.07168644294143E27,6.80122710764408E27,1.95598378777504E28,1.92161947488785E28,3.1934954226017E28,3.16476225852966E28
0.0014714857339859,5.26481890119612E25,4.63626201963052E25,9.90265281870961E26,9.1794494073838E26,6.94130081683397E27,6.67596003040671E27,1.91868115216494E28,1.8849877640605E28,3.13220918178558E28,3.10403741896152E28
0.00147151434421539,5.19149762112647E25,4.57204841950443E25,9.73639194853604E26,9.02572239283472E26,6.81331846863031E27,6.55299937352538E27,1.88208986073732E28,1.84905417263508E28,3.07209864258766E28,3.04447766393423E28
0.0014715428352356,5.11919643031433E25,4.5087235776009E25,9.57292213570327E26,8.87456932105124E26,6.68769562616944E27,6.43230322748423E27,1.84619631618261E28,1.81380547583103E28,3.01314182579517E28,2.98606120049953E28
0.00147157144546509,5.04790114064235E25,4.44627548858989E25,9.41219506785274E26,8.72594595421106E26,6.56438805162907E27,6.31382968276739E27,1.81098729372025E28,1.77922882139683E28,2.95531637966633E28,2.9287651181221E28
0.00147160005569458,4.97759756399319E25,4.38469178334344E25,9.25416534300894E26,8.57981096487492E26,6.44335383549333E27,6.19753822684288E27,1.77644975483418E28,1.74531117081642E28,2.8986006975174E28,2.87256855517626E28
0.00147162854671478,4.90840102429502E25,4.3240735976724E25,9.0990518219769E26,8.43636807985604E26,6.32470333948731E27,6.08353782445192E27,1.74259375780821E28,1.71206276863813E28,2.84297335892916E28,2.81745027750731E28
0.00147165703773499,4.84016491100192E25,4.26429323852062E25,8.94653669092804E26,8.29532335046679E26,6.2082358635962E27,5.97163429483771E27,1.70938298106194E28,1.67944766581059E28,2.78841350227594E28,2.76338923722506E28
0.00147168576717377,4.77287685498595E25,4.20533870055806E25,8.79657629411668E26,8.15663661342114E26,6.093914154917E27,5.8617889881134E27,1.67680513113737E28,1.6474537551403E28,2.73490082472563E28,2.71036587655544E28
0.00147171437740326,4.70652303192765E25,4.14719834225252E25,8.64912872202694E26,8.02026654127985E26,5.98169630393386E27,5.75396372005343E27,1.64484810084105E28,1.61606948822737E28,2.68241539597511E28,2.65835952013731E28
0.00147174286842346,4.64109034510329E25,4.08986161346547E25,8.50415031891316E26,7.88617646321654E26,5.87154505774379E27,5.64812123775482E27,1.613499969244E28,1.58528313040733E28,2.63093672692776E28,2.60735135525465E28
0.00147177135944366,4.57656642538495E25,4.03331723646261E25,8.36160150356591E26,7.75432621594518E26,5.76342083513737E27,5.54422568529844E27,1.58274937421083E28,1.55508294701576E28,2.58044619113207E28,2.5573218241334E28
0.00147180008888245,4.51293926744256E25,3.97755393350963E25,8.22144094854593E26,7.62468029279262E26,5.65728824585676E27,5.44224120676518E27,1.55258476734161E28,1.52545822784305E28,2.53092460334301E28,2.50825230032206E28
0.00147182857990265,4.45031000708695E25,3.92266410926823E25,8.08386073913425E26,7.49741855543107E26,5.55324275046587E27,5.34226326271892E27,1.52301583439112E28,1.49641828611493E28,2.4823572486639E28,2.46012806892395E28
0.00147185707092285,4.38854949607048E25,3.8685309846187E25,7.94858147855848E26,7.37227965146303E26,5.45111065730453E27,5.24412142112851E27,1.49400997906923E28,1.46793117746711E28,2.43472196161747E28,2.41292715072632E28
0.00147188568115234,4.3276453652652E25,3.81514437322039E25,7.81556416768581E26,7.24922865629196E26,5.35085611045361E27,5.14778215438128E27,1.46555658429861E28,1.43998647108674E28,2.38800048828125E28,2.36663166433573E28
0.00147191429138184,4.26758488174528E25,3.76249408873264E25,7.68477271776646E26,7.12823064532131E26,5.25244558230042E27,5.05321240052581E27,1.4376450330019E28,1.41257364302874E28,2.34217587858438E28,2.32122465968132E28
0.00147194290161133,4.20835749537218E25,3.71057030861266E25,7.55616871174425E26,7.00925185810775E26,5.15584414824843E27,4.96038002893329E27,1.41026498749852E28,1.38568254187703E28,2.29723062366247E28,2.27668881416321E28
0.00147197139263153,4.14995120081585E25,3.65936248272192E25,7.42971547879279E26,6.89225853420794E26,5.06101967766881E27,4.8692524433136E27,1.38340629637241E28,1.35930329561234E28,2.25314777344465E28,2.23300736397505E28
0.00147200000286102,4.09235435654409E25,3.60886115231551E25,7.30537751223892E26,6.77721633110195E26,4.96793817728758E27,4.77979891002178E27,1.35705908760428E28,1.33342631161213E28,2.2099107503891E28,2.19016391783953E28
0.00147202861309052,4.03565900342073E25,3.55915035470389E25,7.1833236142993E26,6.66428706608713E26,4.87668579444289E27,4.69210231676698E27,1.33123258128762E28,1.30806053057313E28,2.16751005500555E28,2.14814897626638E28
0.00147205710411072,3.97974908992183E25,3.51012458850164E25,7.06330814864486E26,6.5532373264432E26,4.78710886090994E27,4.60601504892111E27,1.30589762702584E28,1.28317726776004E28,2.12592277675867E28,2.10694000124931E28
0.00147208571434021,3.9246126107173E25,3.46177330357023E25,6.94529735483229E26,6.44403859041631E26,4.69917710870504E27,4.52150637283921E27,1.28104463219643E28,1.25876720994711E28,2.08513326942921E28,2.06652153283358E28
0.0014721143245697,3.87023901566863E25,3.41408776876051E25,6.82925630826503E26,6.33665884379297E26,4.61286026984453E27,4.43854834884405E27,1.25666465610266E28,1.23482150956988E28,2.04512663185596E28,2.02687829732895E28
0.0014721428155899,3.81661775463726E25,3.36705888912547E25,6.71515357680619E26,6.2310672365129E26,4.52812854200602E27,4.35711210593581E27,1.2327485717833E28,1.21133141219616E28,2.00588721781969E28,1.98799576610327E28
0.0014721714258194,3.76373864128254E25,3.32067720592022E25,6.60295598208904E26,6.12723466474563E26,4.44495305418968E27,4.27716970443726E27,1.20928762480617E28,1.18828797712922E28,1.96740105748177E28,1.94985903799534E28
0.00147220003604889,3.71159148926381E25,3.27493398799561E25,6.49263150990009E26,6.0251314425841E26,4.36330493539572E27,4.19869367033243E27,1.1862731538713E28,1.16568300873041E28,1.92965306341648E28,1.91245395690203E28
0.00147222852706909,3.66025924449787E25,3.22989399137441E25,6.38433091808111E26,5.92489435803145E26,4.28325915709138E27,4.12175711244345E27,1.16371372714639E28,1.14352470263839E28,1.89263746142387E28,1.87577418982983E28
0.00147225713729858,3.60963567800354E25,3.18547317874618E25,6.27783592790365E26,5.82632375881076E26,4.20468114316463E27,4.04623011127114E27,1.14158317446709E28,1.12178763374686E28,1.85633189976215E28,1.83979813009501E28
0.00147228574752808,3.5597120586317E25,3.14166281896178E25,6.17311627138406E26,5.729392869398E26,4.12754435092211E27,3.97208705544472E27,1.119873393327E28,1.10046369954944E28,1.82072278112173E28,1.80451199412346E28
0.00147231435775757,3.51047747244593E25,3.09845454466995E25,6.07014226261526E26,5.63407433219254E26,4.05182270333171E27,3.89930186793208E27,1.09857665374875E28,1.07954507693648E28,1.78579669445753E28,1.76990274339914E28
0.00147234284877777,3.46192355209496E25,3.05583998851944E25,5.96888537984341E26,5.54034020751715E26,3.97748965770006E27,3.82785056717694E27,1.07768476009369E28,1.05902403593063E28,1.75154060125351E28,1.73595696687698E28
0.00147237133979797,3.41404047503602E25,3.01381151075475E25,5.86931651923805E26,5.44816546607763E26,3.90452006831765E27,3.75770800746977E27,1.0571900755167E28,1.03889312595129E28,1.71794146299362E28,1.702662371099E28
0.00147240006923676,3.36681914632209E25,2.97236074402463E25,5.77140774112195E26,5.35752391442657E26,3.83288902230561E27,3.68885090574622E27,1.03708514943719E28,1.0191448032856E28,1.68498698621988E28,1.67000647634268E28
0.00147242856025696,3.32033341692295E25,2.93154989776667E25,5.67529117688537E26,5.26853778865188E26,3.76266147941351E27,3.62134189344943E27,1.01737780496478E28,9.99786797910929E27,1.65267344564199E28,1.63798555731773E28
0.00147245705127716,3.27448869938962E25,2.89129911834607E25,5.5807747412473E26,5.18102955538779E26,3.69372055865824E27,3.5550685133785E27,9.98044852167368E27,9.80796664953232E27,1.62097960710526E28,1.60657875239849E28
0.00147248566150665,3.22927699016873E25,2.85160058410838E25,5.48783165868372E26,5.09497418534011E26,3.62604251131415E27,3.49000794813037E27,9.79079306125641E27,9.62167046964169E27,1.58989354968071E28,1.57577395439148E28
0.00147251439094543,3.18468810291961E25,2.81244665529812E25,5.39643515367061E26,5.01034781336784E26,3.55960405431688E27,3.4261376131326E27,9.6047418192029E27,9.43891331553459E27,1.55940381810069E28,1.54555980116129E28
0.00147254288196564,3.14071476168465E25,2.7738302378566E25,5.30656019691378E26,4.92712599225342E26,3.49438283592463E27,3.36343608796597E27,9.42222401499748E27,9.25962626934052E27,1.5294985845685E28,1.51592511683702E28
0.00147257137298584,3.09734787151683E25,2.73574332823046E25,5.21818175911903E26,4.8452866030857E26,3.4303565043956E27,3.30188195221126E27,9.24317538738251E27,9.08374600112438E27,1.50016685947776E28,1.48685853928328E28
0.00147259998321533,3.0545790650649E25,2.69817955995677E25,5.13127364683896E26,4.76480578072369E26,3.36750294081867E27,3.24145378544927E27,9.0675288811326E27,8.91120545566082E27,1.47139765322208E28,1.45834926515818E28
0.00147262859344482,3.0124752811389E25,2.66120168816997E25,5.04595460370183E26,4.68579615699127E26,3.3058796543628E27,3.1822076998651E27,8.89535527676344E27,8.7420754134655E27,1.44318928942084E28,1.43039580434561E28
0.00147265708446503,2.97095120913582E25,2.62473040493205E25,4.96205291710794E26,4.6080959145911E26,3.2453837338835E27,3.12404427677393E27,8.72645247727633E27,8.57615564018488E27,1.41552165150642E28,1.40297813341022E28
0.00147268569469452,2.92999884550227E25,2.58875861618435E25,4.87954559503123E26,4.53168380772695E26,3.18599445745349E27,3.06694372557104E27,8.56075435876846E27,8.41338466852903E27,1.38838458806276E28,1.37608591467142E28
0.00147271430492401,2.8896107323817E25,2.55327959166607E25,4.79840935440734E26,4.45653859060258E26,3.12769203446805E27,3.010886721313E27,8.39820317924023E27,8.25370289385319E27,1.36176766827703E28,1.34970918297768E28
0.0014727429151535,2.84977850242285E25,2.51828623731853E25,4.71862178528681E26,4.38263872638345E26,3.07045597583056E27,2.95585417188704E27,8.23873747140169E27,8.09705071151257E27,1.33566092699766E28,1.32383806630969E28
0.00147277140617371,2.81049469776917E25,2.48377236857777E25,4.64015989564359E26,4.30996355134994E26,3.0142676550895E27,2.90182745084167E27,8.08230042457581E27,7.94337224215269E27,1.31005477160215E28,1.29846278578043E28
0.0014728000164032,2.77175186056411E25,2.449731255183E25,4.56300243968144E26,4.23849356593564E26,2.95910681597888E27,2.84878793172538E27,7.92883336544037E27,7.79261020943523E27,1.28493951633573E28,1.27357393503189E28
0.0014728285074234,2.73361019935692E25,2.41621746681631E25,4.48725186288357E26,4.16832626797259E26,2.90502468124032E27,2.79678264632821E27,7.77840055525303E27,7.64483120292425E27,1.26031469553709E28,1.2491712346673E28
0.00147285711765289,2.69599295279477E25,2.38316206377931E25,4.41275857156143E26,4.09932021284476E26,2.85193091258407E27,2.74572661146522E27,7.63082131743431E27,7.4998545460403E27,1.23616196215153E28,1.22523605823517E28
0.00147288572788239,2.65889266302111E25,2.35055849771015E25,4.33950131991878E26,4.03145619202405E26,2.79980711638927E27,2.69560259766877E27,7.48604163527489E27,7.35762668773532E27,1.21247190982103E28,1.20175937190652E28
0.00147291421890259,2.6223024178762E25,2.31840058404487E25,4.26745944423601E26,3.96471499698237E26,2.74863606318831E27,2.64639314264059E27,7.34400935471058E27,7.21809593960643E27,1.18923587724566E28,1.17873260751367E28
0.00147294282913208,2.58621512330137E25,2.28668250201736E25,4.1966128628701E26,3.89907829230651E26,2.69839982502162E27,2.59808218106627E27,7.20467139035463E27,7.08121154457331E27,1.16644529625773E28,1.15614710375667E28
0.00147297143936157,2.55062386713689E25,2.25539824896259E25,4.12694178521633E26,3.83452803362161E26,2.64908140525222E27,2.55065318197012E27,7.06797651946545E27,6.94692227989435E27,1.14409122616053E28,1.13399419933558E28
0.00147300004959106,2.51552210102091E25,2.22454145841766E25,4.05842671170831E26,3.77104617655277E26,2.60066450573504E27,2.50408938154578E27,6.93387491628528E27,6.8151792511344E27,1.1221656575799E28,1.11226588487625E28
0.00147302854061127,2.48096221184824E25,2.19416178879328E25,3.99115931941196E26,3.70871857739985E26,2.55319266580045E27,2.45844130404294E27,6.80242432281375E27,6.68602669611573E27,1.10066905617714E28,1.09096253290772E28
0.00147305703163147,2.44687689701095E25,2.16419648495503E25,3.92500631278381E26,3.6474212538451E26,2.50658695586026E27,2.41362489759922E27,6.67346594855189E27,6.55932165682316E27,1.07958419248462E28,1.07006719335914E28
0.00147308576107025,2.41325924434932E25,2.13464008993469E25,3.85994877433404E26,3.58713616151363E26,2.46083200909197E27,2.36962549388409E27,6.54695136472583E27,6.43501710146666E27,1.05890315026045E28,1.04957213625312E28
0.00147311425209045,2.38010306929937E25,2.105487328663E25,3.7959695328027E26,3.527847584337E26,2.41591222584248E27,2.3264279589057E27,6.4228349365294E27,6.31306786090136E27,1.03861838579178E28,1.02946953848004E28
0.00147314286231995,2.34740182349924E25,2.07673256227281E25,3.73304996173829E26,3.46953806001693E26,2.37181200645864E27,2.28401785716414E27,6.30107196047902E27,6.19343016296625E27,1.01872207596898E28,1.00975194945931E28
0.00147317135334015,2.31514950428391E25,2.04836996999802E25,3.67117230780423E26,3.41219245456159E26,2.32851668260992E27,2.24238075315952E27,6.18161680176854E27,6.07605883851647E27,9.99207049608231E27,9.90412104874849E27
0.00147320008277893,2.28334010898834E25,2.02039482246619E25,3.61032027285546E26,3.35579388774931E26,2.28601158596575E27,2.20150267705321E27,6.06442568823695E27,5.96091197803617E27,9.80065762996674E27,9.71442554146051E27
0.00147322857379913,2.25202256842749E25,1.99285750568379E25,3.55057389242575E26,3.30041948473081E26,2.24433513358235E27,2.16142693534493E27,5.94954984262586E27,5.84802869707346E27,9.61299426853657E27,9.52844601124525E27
0.00147325706481934,2.22113903873833E25,1.96570017578779E25,3.49181558704004E26,3.24595806887373E26,2.2034184075892E27,2.12208088487387E27,5.83685003221035E27,5.7372828014195E27,9.42892394959927E27,9.34602692723274E27
0.00147328567504883,2.19067842408549E25,1.93891264643753E25,3.43402934959158E26,3.19239537930116E26,2.16324743814766E27,2.08345078863204E27,5.72628481313586E27,5.62863331288099E27,9.24837775528431E27,9.16709937155247E27
0.00147331428527832,2.16063508560183E25,1.91248982446268E25,3.37719888193533E26,3.13971599098295E26,2.12380872108042E27,2.04552407376468E27,5.6178136728704E27,5.52204204723239E27,9.0712895616889E27,8.9915981516242E27
0.00147334289550781,2.13100338442018E25,1.88642716238974E25,3.32130817696452E26,3.08790564304218E26,2.08508875221014E27,2.00828746892512E27,5.51139703020454E27,5.41746849194169E27,8.89759138226509E27,8.81945621222258E27
0.00147337138652802,2.10177768167341E25,1.86071938514942E25,3.26634210068733E26,3.03695007460192E26,2.04707472585142E27,1.97172863408923E27,5.40699623525143E27,5.3148758597672E27,8.72721895575523E27,8.65060929208994E27
0.00147339999675751,2.07295233849436E25,1.83536158147035E25,3.2122852280736E26,2.98683502478525E26,2.00975337065756E27,1.93583511281759E27,5.30457263812423E27,5.21422503516078E27,8.56010895222426E27,8.48499592393637E27
0.001473428606987,2.04457119252766E25,1.81039176823106E25,3.15920740831643E26,2.93762830551714E26,1.97315937839448E27,1.90063694026321E27,5.20416768267751E27,5.11562963947654E27,8.39627534151077E27,8.3226291462779E27
0.0014734570980072,2.01657803700073E25,1.78576119651552E25,3.10700794216245E26,2.88923445623368E26,1.93723139818758E27,1.86607870273292E27,5.10566215962172E27,5.0188978202641E27,8.23557749390602E27,8.16336926072836E27
0.00147348570823669,1.9889675968443E25,1.76146568264812E25,3.05567082250491E26,2.84163717878982E26,1.90195755567402E27,1.83214864227921E27,5.0090211443603E27,4.9239955842495E27,8.07795487344265E27,8.00715666264296E27
0.0014735141992569,1.96173514268594E25,1.73750049725641E25,3.00518149742857E26,2.79482395853847E26,1.86732574366033E27,1.79883523378521E27,4.91420924663544E27,4.83088754117489E27,7.92334880679846E27,7.85393361002207E27
0.00147354292869568,1.93487485375954E25,1.7138612747658E25,2.95552599709481E26,2.74878198979422E26,1.8333246698603E27,1.766127650626E27,4.82119200751185E27,4.73954016342759E27,7.77170155197382E27,7.70364189520478E27
0.00147357141971588,1.90838218259159E25,1.69054346770281E25,2.90669064270332E26,2.70349788479507E26,1.79994234349579E27,1.73401471693069E27,4.72993496805429E27,4.64991992339492E27,7.62295722961426E27,7.55622610449791E27
0.00147360002994537,1.88225185411284E25,1.66754271049285E25,2.8586617554538E26,2.65895971097052E26,1.76716782152653E27,1.70248560607433E27,4.64040553197265E27,4.56199375912547E27,7.47705949470401E27,7.41163128986955E27
0.00147362852096558,1.8565227946965E25,1.64489283633884E25,2.8115019085817E26,2.6152259670198E26,1.73503125552088E27,1.67156103998423E27,4.55265725031495E27,4.47581568732858E27,7.33402464538813E27,7.26987421512604E27
0.00147365713119507,1.83114534593187E25,1.62255055329297E25,2.76511971605942E26,2.57221137871966E26,1.70347921084613E27,1.64119794499129E27,4.46656811982393E27,4.39126556739211E27,7.19372555613518E27,7.13082775473595E27
0.00147368574142456,1.80611441464862E25,1.60051149578067E25,2.71950237220153E26,2.52990401349962E26,1.67250062804669E27,1.61138619296253E27,4.38210647553206E27,4.30831266567111E27,7.05611053854227E27,6.99444022029638E27
0.00147371423244476,1.78142508957535E25,1.57877166202525E25,2.67463707132265E26,2.48829222982749E26,1.64208526257426E27,1.58211612142622E27,4.29924204945564E27,4.22692624852061E27,6.92112743854523E27,6.86066225171089E27
0.00147374284267426,1.7570730051375E25,1.55732705025002E25,2.63051188085228E26,2.44736467720941E26,1.61222298629582E27,1.55337760224938E27,4.21794457361102E27,4.14707791060209E27,6.78872689604759E27,6.72944216057658E27
0.00147377145290375,1.73305343196262E25,1.53617347677937E25,2.58711399510503E26,2.40711000515148E26,1.58290367107838E27,1.52516097296029E27,4.13818378001451E27,4.06873738393188E27,6.65885908529162E27,6.60073198378086E27
0.00147380006313324,1.70936200447613E25,1.51530712173553E25,2.54443177254871E26,2.36751744523644E26,1.55411753803492E27,1.49745680391788E27,4.05992986634374E27,3.99187486618757E27,6.53147557750344E27,6.47448375821114E27
0.00147382855415344,1.68603328347672E25,1.49475845319103E25,2.50252080149949E26,2.32863851124421E26,1.52589182835072E27,1.47026334889233E27,3.9833071641624E27,3.9165485650301E27,6.40659313648939E27,6.35071331635118E27
0.00147385704517365,1.66302270372398E25,1.47448809002526E25,2.4613001733087E26,2.29039811529219E26,1.49817857891321E27,1.44356361124665E27,3.90813034027815E27,3.84264346212149E27,6.28409767523408E27,6.22930936515331E27
0.00147388577461243,1.64032589964336E25,1.45449266710784E25,2.42075810092501E26,2.25278534344397E26,1.47096859291196E27,1.41734862700105E27,3.83437215350568E27,3.77013301476836E27,6.16394495591521E27,6.11022626981139E27
0.00147391426563263,1.61793832376134E25,1.43476827361155E25,2.38088323385455E26,2.2157900093589E26,1.44425267353654E27,1.3916096650064E27,3.76200582832098E27,3.69899068027735E27,6.04608934372663E27,5.99341979250312E27
0.00147394287586212,1.59585615620017E25,1.41531118060811E25,2.34166509471834E26,2.17940221773461E26,1.41802185680717E27,1.36633811052889E27,3.69100505486131E27,3.62919084727764E27,5.93048660084605E27,5.8788456954062E27
0.00147397136688232,1.57407503138529E25,1.39611784106819E25,2.30309262406081E26,2.14361163671128E26,1.39226741157472E27,1.34152511600405E27,3.62134422175586E27,3.5607076715678E27,5.81709481775761E27,5.76646160334349E27
0.00147400009632111,1.55259076564107E25,1.3771845260635E25,2.26515519898385E26,2.10840851650573E26,1.36698060669005E27,1.31716288160533E27,3.55299818329513E27,3.49351670593023E27,5.70587068796158E27,5.65622607246041E27
0.00147402858734131,1.53143482748419E25,1.35853888423298E25,2.22790142288432E26,2.07383884117007E26,1.34218635503203E27,1.29328551702201E27,3.48596554249525E27,3.42762074433267E27,5.59683050960302E27,5.54815586656332E27
0.00147405707836151,1.51056683534989E25,1.34014571813168E25,2.19126013689674E26,2.0398355263751E26,1.31784181576222E27,1.26984098460525E27,3.42019740492106E27,3.36296739988029E27,5.48987509682775E27,5.44214993715286E27
0.001474085688591,1.48998278746149E25,1.32200120788184E25,2.15522130019963E26,2.00638954993337E26,1.29393872339278E27,1.24682136811316E27,3.35566978901625E27,3.29953338950872E27,5.38496300578117E27,5.33817010000348E27
0.0014741142988205,1.46967904584017E25,1.30410244310042E25,2.11977472645231E26,1.97349203517661E26,1.27046916168183E27,1.22421886771917E27,3.29235987737775E27,3.2372958958149E27,5.28205558657646E27,5.23617630824447E27
0.00147414290904999,1.44965169965872E25,1.28644578580861E25,2.08491081139073E26,1.94113366887905E26,1.24742521438748E27,1.2020260328427E27,3.23024415411055E27,3.17623233422637E27,5.18111465498805E27,5.13613130897284E27
0.00147417140007019,1.42989692903939E25,1.26902805277496E25,2.05062009627E26,1.90930542885326E26,1.22479896526784E27,1.18023552931845E27,3.16930026747286E27,3.11632035300136E27,5.08210342377424E27,5.03799831494689E27
0.00147420001029968,1.41041109600337E25,1.251846060768E25,2.01689297682606E26,1.87799931154586E26,1.20258319657296E27,1.15884002298117E27,3.10950586572289E27,3.05753829888999E27,4.98498324304819E27,4.94173960760236E27
0.00147422862052917,1.39122221298749E25,1.23492454804364E25,1.98377238120884E26,1.84725489816628E26,1.18079909589142E27,1.13786896690726E27,3.05086746811867E27,2.99989688210189E27,4.88977180793881E27,4.84737195074558E27
0.00147425711154938,1.37229399115313E25,1.21823159133783E25,1.9511955906637E26,1.81701354449615E26,1.15940941032022E27,1.11727730836719E27,2.99333478324115E27,2.94334208592772E27,4.79637831449509E27,4.75480686873198E27
0.00147428572177887,1.3536230653699E25,1.20176428026753E25,1.91915343748406E26,1.78726724698208E26,1.13840727135539E27,1.09705829527229E27,2.93688685633242E27,2.8878531884402E27,4.70476876944304E27,4.66400850564241E27
0.00147431421279907,1.33520597955794E25,1.18551943160128E25,1.88763719052076E26,1.75800771103241E26,1.11778534483165E27,1.07720517553389E27,2.88150366395712E27,2.83341039903462E27,4.61490917950869E27,4.57494426518679E27
0.00147434294223785,1.31703918668791E25,1.16949404400657E25,1.85663826414384E26,1.72922693309374E26,1.09753687866032E27,1.05771108064801E27,2.82716425135732E27,2.77999392710626E27,4.52676508575678E27,4.48758108541369E27
0.00147437143325806,1.29911932162941E25,1.15368520710035E25,1.82614792720415E26,1.70091720065102E26,1.07765523716807E27,1.0385699570179E27,2.77384975925088E27,2.72758421488106E27,4.44030528888106E27,4.40188590437174E27
0.00147440004348755,1.28144292830257E25,1.13808982860064E25,1.79615832166746E26,1.67307094670832E26,1.05813366826624E27,1.01977493613958E27,2.7215403970331E27,2.67616263590753E27,4.35549626126885E27,4.31782705709338E27
0.00147442853450775,1.2640352906601E25,1.12273046397604E25,1.76670684595592E26,1.64572324138135E26,1.0389577364549E27,1.00133218802512E27,2.67025083303452E27,2.6257464196533E27,4.27235383540392E27,4.23542037606239E27
0.00147445714473724,1.24686393974116E25,1.10757837319397E25,1.73773805727251E26,1.61882257089019E26,1.02012930437922E27,9.83223086223006E26,2.6199275162071E27,2.57627968676388E27,4.19079838320613E27,4.15458576753736E27
0.00147448575496674,1.22992541946587E25,1.0926306458714E25,1.709244097583E26,1.59236151375808E26,1.00164348259568E27,9.65442683082074E26,2.57055251859128E27,2.52774497494102E27,4.1108001023531E27,4.07529436051846E27
0.00147451424598694,1.21321700135013E25,1.07788437162526E25,1.68121710885316E26,1.5663327940274E26,9.83492587693036E26,9.47983760852367E26,2.52210814505816E27,2.48012458905578E27,4.03232825919986E27,3.99751635268331E27
0.00147454285621643,1.19673522931407E25,1.06333718576934E25,1.65364937856793E26,1.5407292812597E26,9.65670449659228E26,9.30840615183115E26,2.47457670047879E27,2.43340106680989E27,3.95535444840789E27,3.92122240737081E27
0.00147457146644592,1.18047710202518E25,1.0489861779206E25,1.62653333973139E26,1.51554428157397E26,9.48171247728169E26,9.14007367100567E26,2.42794072255492E27,2.38755787722766E27,3.87985026463866E27,3.84638435207307E27
0.00147460007667542,1.16443961815094E25,1.03482880149386E25,1.59986186190508E26,1.49077081005089E26,9.30989102926105E26,8.97478603292257E26,2.38218368031085E27,2.3425780236721E27,3.80578730255365E27,3.77297447994351E27
0.00147462856769562,1.14864542410942E25,1.02088515632204E25,1.57366812345572E26,1.46644058986567E26,9.14144038688391E26,8.81273532286286E26,2.33732280321419E27,2.29848129674792E27,3.73317929916084E27,3.70100769214332E27
0.00147465705871582,1.13306514322176E25,1.00712923085666E25,1.54790293890983E26,1.44250720040873E26,8.97603633347899E26,8.65361129399389E26,2.29330663569272E27,2.25521484389901E27,3.66195687092841E27,3.63041344098747E27
0.0014746857881546,1.11769604700385E25,9.93558569462039E24,1.52255946886726E26,1.41896438435651E26,8.81362473592162E26,8.49735923111439E26,2.250119112432E27,2.21276259981096E27,3.59209347516298E27,3.56116541661322E27
0.0014747142791748,1.10253513412317E25,9.80170716502471E24,1.49763072840869E26,1.39580573886633E26,8.65415087901056E26,8.34392849355936E26,2.20774509944022E27,2.17110943049192E27,3.52356233634055E27,3.49323824048042E27
0.0014747428894043,1.08757967609563E25,9.66963216342265E24,1.47310987813398E26,1.37302486109547E26,8.49756237585098E26,8.1932672765106E26,2.16616899706423E27,2.13024020195007E27,3.45633900724351E27,3.42660653404891E27
0.0014747713804245,1.07282685348764E25,9.53933522396255E24,1.44899036968127E26,1.35061563923955E26,8.34380683954805E26,8.04532668553293E26,2.12537567131221E27,2.09014024585485E27,3.39039787650108E27,3.36124608293176E27
0.00147480010986328,1.05827402876457E25,9.41079269978218E24,1.4252656546887E26,1.32857210701332E26,8.19283188320696E26,7.90005724411458E26,2.08535045385361E27,2.05079512670636E27,3.32571472972631E27,3.29713220708072E27
